date,AAPL,AMZN,AVGO,BRK-B,GOOG,JPM,LLY,META,MSFT,NVDA,PG,TSLA,UNH,V,XOM
2020-08-18,112.9363134607,165.6245,29.4011182266,208.33,77.7378894888,87.3808873804,145.8967960084,261.5551665872,203.7928394851,12.223428406,122.9228551661,125.806,297.9812130042,193.3344883705,35.3998659235
2020-08-19,113.0780182996,163.024,29.4521121329,207.21,77.1857539591,87.5852975115,145.1154272361,261.8044186709,202.5594249759,12.1015505337,122.2565090169,125.2353333333,296.6550127254,195.2580212933,35.0077391975
2020-08-20,115.5871712239,164.8685,29.4181161954,206.12,78.8925360573,86.5365846646,144.2101829267,268.2052121812,207.2732542267,12.1040429237,123.2290142076,133.4553333333,294.7080378479,198.3279021197,34.4737794004
2020-08-21,121.5436608338,164.236,29.5245771578,207.43,78.8261999909,86.4921476796,142.2281743336,266.2111955113,205.7663743842,12.6448915594,123.7602901914,136.6653333333,295.4698975826,198.3084724942,34.2151426237
2020-08-24,122.9973570265,165.373,29.8806398724,212.61,79.2142410407,88.9272944597,142.4759254077,270.5780920183,206.4135599576,12.6815296928,124.7237907044,134.28,290.4848894423,200.5234497993,35.2246603651
2020-08-25,121.9883208457,167.3245,30.0720906788,213.35,80.212773408,89.3183399281,142.6283876072,279.9798806168,209.0988971127,12.7111891341,125.2190479774,134.8893333333,293.6640078412,202.1652531526,34.1066820399
2020-08-26,123.6472447362,172.0925,30.3878950463,214.66,82.4153303179,88.06521695,142.2281743336,303.0008030705,213.6195366401,12.7341191224,124.6157345721,143.5446666667,290.4660780908,204.2636527048,33.3808304407
2020-08-27,122.1691166747,170.0,30.3404796597,216.87,81.5150551317,90.9625083745,141.951836597,292.34278397,218.8646376302,12.5898097398,124.4536503736,149.25,293.1466956757,205.0116932859,33.1555661513
2020-08-28,121.9712185375,170.09,30.8486294635,218.55,82.0178126872,91.3357790488,140.3986279399,292.7814676374,221.1152979077,13.1077283873,124.9579123244,147.56,295.6862281245,209.5582256489,33.9481627251
2020-08-31,126.1075339229,172.548,31.0570782387,218.04,81.5075736204,89.0428306208,141.3991611239,292.3228438033,217.8503915824,13.3337881627,124.5617065059,166.1066666667,293.9743951405,205.9443153091,33.3224285879
2020-09-01,131.1307261452,174.956,32.1655247297,218.55,82.8308035756,88.9983936358,140.36051239,294.5561424736,219.5311421759,13.7829168454,124.4266363406,158.35,294.2377540611,207.2655298419,32.8969293746
2020-09-02,128.4139023362,176.5725,33.5495172412,221.68,86.2009750069,90.340390584,142.5045120701,301.5950213182,223.7619971181,14.3069688534,126.5247262427,149.1233333333,301.2073597818,210.30626623,32.6966944507
2020-09-03,118.1329719513,168.4,31.4990254272,218.15,81.8896294612,90.0559938797,141.9994810344,290.2490664666,209.9006344648,12.9796363651,124.4986737621,135.6666666667,297.4356838115,203.0007270484,32.6299494761
2020-09-04,118.2111539314,164.731,32.470593538,218.32,79.3558909869,92.0023338244,143.8004407656,281.8841665365,206.9544911831,12.5877192592,124.2285334314,139.44,293.457082975,198.8233575695,32.6049201106
2020-09-08,110.2561374549,157.492,31.3603577871,217.8,76.4306200909,88.8028709016,142.2758187709,270.3487801013,195.7591467125,11.8801742551,122.4095885377,110.07,288.9893870002,194.4128325848,31.8540391459
2020-09-09,114.6538738363,163.4305,32.2093615966,219.63,77.6560916325,89.6471736173,144.8105028372,272.9011214387,204.0952832769,12.6799643795,124.3996223075,122.0933333333,293.4758943265,198.240468805,31.6621473438
2020-09-10,110.9109115383,158.7555,31.9454457654,217.8,76.4121656965,88.7228843285,139.3313925436,267.287964513,198.3768674645,12.2778255171,123.0939440422,123.78,286.4968829301,195.7923359941,30.86955077
2020-09-11,109.4547721587,155.811,32.1798388087,217.93,75.8485585162,89.8249215575,141.1132944999,265.8123921773,197.0824963178,12.130981258,124.3906176298,124.24,284.7380215674,194.9568620983,30.7861195517
2020-09-14,112.7335289497,155.1485,32.4034962928,219.94,75.7767360083,91.0691571386,141.9804232594,265.3537683433,198.4155054092,12.8367810841,124.8318468367,139.8733333333,291.4342951939,199.1342315772,30.5858846278
2020-09-15,112.9143247787,157.8065,32.8248669928,218.94,76.8820046026,88.2340774931,143.0095431059,271.6050106033,201.6707522483,12.9552038737,124.8318468367,149.92,290.1687089231,199.5325388996,30.2605028764
2020-09-16,109.5818178764,153.905,32.836497182,219.59,75.8575363297,88.6073481674,143.848085203,262.7316364224,198.0677639071,12.4800168484,123.9944118114,147.2533333333,289.4981370931,199.2799537683,31.5453436382
2020-09-17,107.8324960714,150.4365,32.7362986291,218.05,74.5921633948,87.5941849086,145.2869472105,254.0576639084,196.0006338668,12.4291573767,123.8323276129,141.1433333333,288.0436573491,199.4159611467,31.5370005164
2020-09-18,104.4120344414,147.7455,32.1825226985,218.21,72.8195439977,87.4075495714,146.9068580799,251.7745148214,193.5664433521,12.1556630604,123.6972574476,147.3833333333,290.9148381424,196.8318209575,31.0280700847
2020-09-21,107.578404636,148.0235,31.7629412584,213.02,71.3815975368,84.705780881,144.0577207273,247.4076183144,195.6432328785,12.4827592709,123.1029487199,149.7966666667,282.5751912987,191.8189775828,30.3939928257
2020-09-22,109.269089956,156.4495,32.6477783042,214.16,73.0923697743,83.7814915922,142.7999075816,253.987873325,200.3570621293,12.6029272385,124.2285334314,141.41,277.9189671833,194.8402843454,29.643111861
2020-09-23,104.6856713718,149.993,31.7448833595,209.61,70.5860635079,82.42171985,142.7522631443,248.2750155658,193.7596330754,12.0903435428,122.7427616123,126.7866666667,275.9166963669,189.7982965325,28.6919959724
2020-09-24,105.7606735984,150.9895,31.8288525894,208.72,71.2384512883,82.350620674,141.7993743976,248.7834898166,196.2710994795,12.3139756318,123.2920469514,129.2633333333,276.4078193973,189.9440187237,28.6335941196
2020-09-25,109.7284090891,154.7565,32.2152916257,210.45,72.0698965711,83.0704998316,143.1810630803,254.0576639084,200.743441576,12.8382769509,123.9223743898,135.78,285.7013782809,191.624681328,28.9005740182
2020-09-28,112.3475054229,158.7025,33.1633313176,213.54,73.0454856372,85.4612096267,141.1228233874,256.0516805783,202.3082783355,12.9990826337,124.2735568198,140.4,286.3908394583,194.6071288396,29.4595631808
2020-09-29,111.4972763892,157.244,32.8888512544,210.44,73.2853927644,84.7413304691,139.3695080935,261.0068120029,200.2025103505,13.1893070305,123.5982059929,139.69,287.2597494352,193.7522253184,28.6002216323
2020-09-30,113.1781889616,157.4365,32.8942686241,212.94,73.2988594846,85.5589709938,141.0465922877,261.1164829198,203.1679726046,13.4932173053,125.1560152336,143.0033333333,294.4565907658,194.2671103937,28.6419372414
2020-10-01,114.135918218,161.063,33.2807076604,212.02,74.3208339204,86.1810887843,137.4923172624,265.832332344,205.2254431587,13.576985847,125.3811321759,149.3866666667,295.6843983418,197.5507171003,27.6407626219
2020-10-02,110.4515924052,156.25,32.2180003105,211.18,72.7412375133,86.998729309,138.3689749094,259.1623465833,199.1689453304,13.0262575475,124.3726082744,138.3633333333,294.6549289127,195.7146174922,27.5156157944
2020-10-05,113.8525085401,159.96,33.0549839242,212.36,74.117835582,88.8206456956,139.7220769297,263.8582558409,203.2162700355,13.6049086943,125.5162023412,141.8933333333,300.4822925622,197.7352985424,28.1496930535
2020-10-06,110.5884108704,154.998,32.863570196,210.26,72.49285134,87.9058934883,137.339855063,257.8861759146,198.8984797177,13.6986496814,125.7143052504,137.9933333333,296.9877633072,194.7334214053,27.8576837894
2020-10-07,112.4647783931,159.7845,33.1127692007,213.29,72.8345070201,89.4394486594,141.9423077096,257.3477914137,202.6849982961,13.9255228152,126.6958151188,141.7666666667,305.2235187406,196.6958135791,27.9494581296
2020-10-08,112.3572781704,159.5275,33.7077769692,215.15,74.1133466753,91.2779212328,146.2684226196,262.9709184228,203.4094597588,13.8006179361,127.5512594995,141.9733333333,304.5057235423,197.1912690289,29.4178475716
2020-10-09,114.3118276733,164.3325,34.0120525656,215.68,75.5742364373,90.7577680169,149.4891865835,263.6588541739,208.4613710255,13.7248273507,128.6948535663,144.6666666667,309.6341813409,200.7468904923,28.9840052365
2020-10-12,121.5729790763,172.1465,34.5294113689,216.41,78.2640891129,91.8698197199,147.2117824789,274.9250483587,213.8610237943,14.1868008858,130.1085879639,147.4333333333,311.6458968309,200.5137349865,28.8922308963
2020-10-13,118.3479723966,172.1815,34.4445392441,212.31,78.3902772692,90.3811053433,143.0095431059,275.3138816093,215.2713087751,14.2089895769,129.8564569885,148.8833333333,313.0153745119,198.4930539363,28.5501629013
2020-10-14,118.4359271243,168.1855,34.3370947457,210.91,78.2107209994,89.8788884452,141.4658633362,271.0068056024,213.3394115412,14.0564111617,129.7033774678,153.7666666667,303.9768218172,196.433513635,28.4917610485
2020-10-15,117.9668352436,166.9325,34.3036876327,211.65,77.7643241619,91.2241122795,139.8650102417,265.9220630942,212.1802732008,13.9315062825,129.5142792362,149.6266666667,306.5457730533,193.8590882585,28.7420547034
2020-10-16,116.3152409137,163.6355,34.1881170798,211.91,78.4566133355,91.0357809427,139.2361036689,265.1344265096,212.1802732008,13.7734430223,130.018541187,146.5566666667,311.5797841153,194.5488399632,28.4500454394
2020-10-19,113.3443256694,160.3605,33.9280833357,208.99,76.5413464573,89.5022257716,136.0725130298,260.6179787523,206.9255127246,13.4605575465,127.7853811195,143.61,306.2152094752,191.3526665712,27.8827131549
2020-10-20,114.839556039,160.8505,34.038236519,210.06,77.6047185887,90.0134108287,136.8252951397,266.7595500955,207.3408706299,13.6079004279,128.2986477479,140.6466666667,305.4501909085,192.0618479013,28.1163205662
2020-10-21,114.2141001981,159.247,33.5922064163,210.18,79.4691111904,89.1165949392,134.6527087972,277.8961331968,207.4857629224,13.4874831492,128.9920079301,140.88,304.8646211415,192.7710292315,27.6657919874
2020-10-22,113.1195524765,158.82,33.711388549,211.61,80.5673970409,92.2644187113,134.9766909711,277.2879581125,207.5726982979,13.3241843551,128.0831658107,141.93,307.6413551982,192.3435774708,29.0841226984
2020-10-23,112.425687403,160.22,33.6527003776,212.71,81.8477329983,93.0984574885,135.6722997562,283.9380037065,208.8670694447,13.5528026668,128.9252820653,140.21,312.2409112716,192.3630070963,28.5001041703
2020-10-26,112.4354601506,160.352,32.7786980712,208.49,79.3264637094,90.7936406525,135.0243354085,276.2809796942,202.9264854504,13.1050398665,127.9473406084,140.0933333333,305.1196273304,187.563889602,27.8243113021
2020-10-27,113.9502360152,164.3165,32.4681022102,206.88,80.0152615112,89.0807223036,125.6860256907,282.4424912041,205.9885425661,13.3598358475,128.9071720383,141.56,302.7112355465,184.6397309668,27.3821258452
2020-10-28,108.6729523576,158.139,31.3494153738,200.7,75.6440638756,86.5786059719,125.1238213302,266.8692210124,195.7784656849,12.5922068596,124.6513156982,135.34,290.8959487951,175.7118180572,26.3392356164
2020-10-29,112.6993243334,160.5505,32.0536734306,201.51,78.1688245364,87.1435999823,126.3054033761,279.9898507001,197.7490008635,12.9881129437,124.5698205768,136.9433333333,286.8158497731,179.5977431539,27.5072726726
2020-10-30,106.3861294393,151.8075,31.5679159504,201.9,80.8506969333,87.9238298061,124.3138658955,262.3228630051,195.5756164753,12.499463117,124.1442349427,129.3466666667,288.1947721277,176.5278623275,27.2152634086
2020-11-02,106.2981747117,150.224,31.7141849314,204.31,81.1010781762,89.9057929219,125.4287457291,260.5780984189,195.440383669,12.5460842995,125.4119368313,133.5033333333,294.7682649966,179.4714505882,28.3582710992
2020-11-03,107.9302235465,152.4205,31.9408115625,206.63,82.3070977886,92.7397311327,124.8093680438,264.5063112586,199.4007729985,12.9836253432,127.8749005005,141.3,303.5045881341,182.9687831752,27.8743700331
2020-11-04,112.3377326754,162.058,32.9222583674,206.17,87.2409050696,89.9057929219,141.5897388733,286.520255294,209.0216212234,13.7562405539,127.3497097181,140.3266666667,334.8703493662,188.4382227487,27.7241938402
2020-11-05,116.3250136612,166.1,34.3885597575,207.45,87.9511498703,93.5827380688,138.6643704209,293.798416139,215.6866666804,14.1209827459,128.9252820653,146.03,334.7192345876,192.0035590249,27.6741351092
2020-11-06,116.1930815698,165.5685,34.3659873839,208.85,87.8703495489,92.3361639824,136.015339705,292.5322155536,216.1020245857,14.5218750527,129.6949582119,143.3166666667,328.1646310661,192.8098884824,27.3487533578
2020-11-09,113.8729399966,157.187,33.907316752,221.5,87.9326954759,104.837777482,135.6246553189,277.9360135302,210.9535184573,13.5931910709,124.9501311433,140.42,330.5635781763,206.6146373882,30.8111489172
2020-11-10,113.5303030554,151.751,32.7868241257,228.48,86.8049823479,104.496987444,139.6553747175,271.6149806867,203.8248176641,12.7348128295,127.0056192055,136.7866666667,334.0486627576,207.226670591,31.4785986635
2020-11-11,116.976251721,156.8695,33.9416267599,227.37,87.4194638046,102.9365277963,137.9401749734,275.6528644432,209.1761730021,13.3810272941,128.6445766471,139.0433333333,332.1691726988,206.6340670137,31.1540770278
2020-11-12,116.7021421681,155.514,33.4251708515,224.72,87.2763175562,101.6720173921,135.0910376207,274.2570527743,208.1039700373,13.4196705202,128.717016755,137.2533333333,334.7286792613,202.6315641642,30.0865716472
2020-11-13,116.7510903025,156.4405,33.7231261833,227.42,88.6319673934,102.3087566736,136.3841873108,276.1214583606,209.1375350574,13.2603607043,130.6457346283,136.1666666667,335.9187081427,204.7915664327,30.812475306
2020-11-16,117.7692114992,156.553,34.3831423878,233.1,88.8494299869,105.1965038378,134.6695666106,278.1254451138,209.8330180616,13.478009326,128.9705571327,136.03,337.0048456139,206.9515687012,32.5888042594
2020-11-17,116.8783554521,156.783,34.364181594,233.16,88.2893141785,104.1292929293,135.2538786928,274.1772921075,207.1573403926,13.3852655834,128.4725313908,147.2033333333,332.5469596453,205.0153504515,33.0243464547
2020-11-18,115.5469661949,155.273,34.3659873839,230.07,87.1236947268,103.3580312643,134.2672533737,271.1563568526,204.4333652928,13.391747673,126.4985384501,162.2133333333,325.3784523357,202.2131853464,31.7775001701
2020-11-19,116.1441334353,155.851,34.7009614084,229.53,87.9785820782,103.6360441901,137.3708126299,272.1234549375,205.7311704354,13.4032159852,126.3446032207,166.4233333333,318.2855024154,201.9602121077,31.939760988
2020-11-20,114.8714819395,154.97,34.6106719139,227.01,86.8947604828,102.7481964595,139.3632210412,268.8931479323,203.7650924955,13.0516872834,126.1363379105,163.2033333333,316.1132274731,198.3699380668,31.5469190079
2020-11-23,111.4549021545,154.9195,34.9420343586,229.54,86.5291639667,105.7076888948,137.3420759701,267.6269473469,203.4939093314,13.1037933108,125.647367182,173.95,316.453235725,202.5342667647,33.6136094248
2020-11-24,112.7471329041,155.903,35.4142484146,233.92,88.2259707166,110.5953354926,138.7980667322,276.0915481105,207.125826708,12.9220454926,125.239891575,185.1266666667,317.3504797229,204.0131872369,35.8511007025
2020-11-25,113.5890408167,159.2535,35.2878431224,233.13,88.3531564078,109.4384429951,138.6543834333,274.7655270251,207.135511821,13.1982822314,125.5749270741,191.3333333333,314.6870817501,205.1904857706,34.8519156663
2020-11-27,114.1372599226,159.767,35.6598358396,231.55,89.4384743054,108.7120221246,141.2311039268,276.9788855286,208.4526871896,13.2247092118,125.5115419797,195.2533333333,319.1733017397,205.29751291,34.3224329975
2020-11-30,116.5455081378,158.402,36.2584551879,228.91,87.8199740398,105.7166570537,139.5164832267,276.1413985273,207.3292140811,13.3645727591,125.7469723304,189.2,317.6621539537,204.6650798134,32.5631841303
2020-12-01,120.1383012068,161.004,36.5284207764,229.68,89.6833691068,107.3847346082,139.4302732474,285.692738376,209.401828264,13.3531044469,126.1997230049,194.92,322.2428206799,205.492107709,32.8791657229
2020-12-02,120.4907277749,160.1765,36.452577601,230.42,91.1721898441,109.447411154,139.0471177836,286.6598364609,208.5882787716,13.5071787289,125.2851666424,189.6066666667,328.2590778027,204.4996742343,34.1089319214
2020-12-03,120.3536729984,159.3365,36.0977398878,231.02,91.113335289,108.7299584424,138.0413346914,281.0067992018,207.4938610022,13.3630768923,124.3615552665,197.7933333333,329.3168812529,202.4272396253,34.3395130836
2020-12-04,119.678188743,158.129,37.170379082,231.35,91.1741849138,109.7164559209,142.1985714727,278.8632312817,207.6100823582,13.5249281334,124.4792704419,199.68,331.6402709738,206.9321092214,35.5948994112
2020-12-07,121.1466327766,157.9,38.0019453261,229.24,90.7497338426,109.3039206117,141.2119461536,284.7256402911,207.5422865672,13.5733089358,124.6694257251,213.92,329.7161526792,206.9029200015,34.9287760537
2020-12-08,121.7633792708,158.8645,38.2294748521,228.19,90.7033484729,109.4115385184,143.0127768331,282.5521621209,209.2081260039,13.3171899457,125.0044612243,216.6266666667,329.7161526792,207.0196768809,36.0731418217
2020-12-09,119.2180762791,155.21,37.5802933869,227.51,88.9865910263,108.5595634234,151.346408169,277.0885564455,205.1306934291,12.8989703288,123.519439012,201.4933333333,326.44609942,203.9158898374,36.5513842322
2020-12-10,120.6473618052,155.0745,37.0223043111,227.35,88.5476757001,107.8600470296,154.2200741469,276.2909497775,203.8909989646,12.940368335,122.7044877979,209.0233333333,321.9343737639,201.9991310675,37.5847294407
2020-12-11,119.8348227732,155.821,36.6412826444,226.39,88.8688819161,107.2233077481,153.300501034,272.7316300218,206.5447199277,12.9812675701,123.6099891469,203.33,319.4889426309,200.6661566946,37.4053885367
2020-12-14,119.2180762791,157.8485,37.1812138214,222.85,87.7860578555,106.0933197273,151.2601981897,273.3697153562,207.4551205501,13.2760413251,123.0123582565,213.2766666667,318.597971598,201.6488604294,36.0560617356
2020-12-15,125.1897486826,158.256,37.7464260567,224.38,88.1706075334,107.9048878241,160.3792982262,274.7256466917,207.3873247591,13.32766414,123.7367593357,211.0833333333,321.9533305943,202.7288615637,36.7563452653
2020-12-16,125.1212212944,162.048,38.3640061989,221.91,87.9326954759,108.2187733854,164.8047438321,274.8452876919,212.3751579563,13.2099541465,124.2981701721,207.59,321.6405428913,202.6412939041,37.3199881063
2020-12-17,125.9924980877,161.804,38.4723535922,224.68,87.1795566774,107.3219574959,165.3603192545,273.6588477733,212.5107495383,13.3084614504,125.1855614941,218.6333333333,323.8490136432,205.4726482291,37.1321071593
2020-12-18,123.9905193885,160.0825,39.5612448955,223.43,86.3371385115,106.7928361211,164.1821162036,275.5731037764,211.706885159,13.2393816449,125.9009075597,231.6666666667,320.7306150279,205.5991348484,36.4916039309
2020-12-21,125.5323856238,160.309,39.0441520406,223.49,86.7541080714,110.8016031472,161.6724479162,271.9739036872,215.5809303607,13.2994835695,124.5245455093,216.62,318.5505795217,203.3612946603,35.8254805734
2020-12-22,129.105599439,160.326,39.4283301828,221.88,85.9625641819,109.1155892749,159.6991972781,266.2909561781,216.8884206162,13.2456162844,123.6462092008,213.4466666667,317.5363890906,200.2769670967,35.2191375172
2020-12-23,128.2049537651,159.2635,38.732803878,224.24,86.4054696475,112.1647632992,158.5114153406,267.3079046797,214.060367619,12.9772774008,123.4560539175,215.3266666667,319.9818202236,199.7515611395,35.6717597986
2020-12-24,129.1937060811,158.6345,39.2790287247,226.53,86.7281721658,111.67151456,159.6417239585,266.6000287619,215.7358921687,12.9618154949,124.7056457791,220.59,323.0149131017,203.0596727219,35.5265790668
2020-12-28,133.8144099736,164.198,39.317264464,228.41,88.5855820237,112.4069035894,159.488461773,276.1713087773,217.8763021427,12.8682959026,125.5749270741,221.23,327.9057753676,206.8834605216,35.6461396695
2020-12-29,132.0326978795,166.1,39.0587180365,229.57,87.7192230218,112.1109543458,159.5650928658,275.9519669436,217.0918079893,12.9114396078,125.3394967234,221.9966666667,329.2327535018,208.5764352726,35.2447576464
2020-12-30,130.906890787,164.2925,39.5858250136,229.65,86.7615895827,112.4248399071,159.9769849893,271.0566560191,214.6995850773,13.1134419272,124.7509208466,231.5933333333,326.9958475042,212.458601512,35.5265790668
2020-12-31,129.8985592172,162.8465,39.8607581864,231.87,87.3780661091,113.9583950782,161.7299212358,272.3427967712,215.4162834396,13.0229149619,125.9914576946,235.2233333333,332.389065778,212.8186018901,35.2020574311
2021-01-04,126.6875615969,159.3315,38.7109548842,228.45,86.1989799372,112.8822160108,158.5305731137,268.1354215977,210.8352249886,13.0812711875,124.796195914,243.2566666667,331.2706127792,211.8748171151,35.4411786364
2021-01-05,128.2539018995,160.9255,38.9731428106,227.47,86.8314170209,113.4920508156,159.3160418144,270.1593485177,211.0386123617,13.3718053876,125.5930371011,245.0366666667,326.8157576145,208.7126516319,37.1491872454
2021-01-06,123.9366764406,156.919,38.732803878,230.27,86.5506109656,118.8211642244,157.4002644958,262.5222646721,205.5665235143,12.5834975708,126.9150690706,251.9933333333,340.5310244727,206.8737307817,38.0971320234
2021-01-07,128.1657952575,158.108,40.3651057949,232.88,89.1422064602,122.7231591271,158.8466763713,267.9360199308,211.4163317689,13.3112046918,125.7288623034,272.0133333333,345.9905916532,208.0315698355,38.3960335299
2021-01-08,129.2720230962,159.135,40.5699401124,234.03,90.1377462229,122.8586450612,159.4022517937,266.7695201789,212.7044517984,13.2441199709,125.6745322225,293.34,344.4361315532,209.627247187,38.8230356822
2021-01-11,126.2666076406,155.7105,40.5808646093,233.43,88.1182369547,124.6922213697,178.1098173098,256.071620745,210.6415227285,13.588022685,124.8233609545,270.3966666667,341.9338299288,207.1364337603,40.0015616224
2021-01-12,126.0903943566,156.0415,40.9113306415,233.03,87.1122230763,126.6522512166,171.2704922824,250.3388228191,208.1621337994,13.451608773,124.0989598753,283.1466666667,338.7301255763,203.2153485611,40.889726099
2021-01-13,128.1364263768,158.2945,41.077018845,234.51,87.503755498,126.7696723595,177.6883462997,250.8871774033,209.527734733,13.498493262,124.2891151586,284.8033333333,336.5216548244,203.6921058186,41.3508884235
2021-01-14,126.1980802524,156.3735,41.1553110731,235.02,86.7945082321,127.5103287994,178.8282338043,244.9051273937,206.3122772156,13.1678079836,122.9670831891,281.6666666667,332.2468895494,196.4045305972,42.964956559
2021-01-15,124.4653162927,155.2125,40.589057982,233.49,86.5955000331,125.2251327106,182.7364195342,250.6080150696,205.9539280345,12.8278954387,122.0434718132,275.3866666667,332.9767275232,196.1418276186,40.8982661421
2021-01-19,125.1408005482,156.038,41.8107808891,234.55,89.3222614974,124.6831889741,190.1217410974,260.3188762518,209.6245858631,12.9932380779,120.9749802214,281.5166666667,333.8203064799,196.2099357983,41.7095702314
2021-01-20,129.2524438424,163.169,42.0483886974,234.76,94.1124237626,122.8134830832,192.7846715702,266.6797894287,217.2758251364,13.3329012372,119.4627929686,283.4833333333,332.5407204219,200.4423726758,42.2988332015
2021-01-21,133.9906232577,165.3495,42.4981138211,234.16,94.3293875887,121.7837899839,193.8287702089,272.053664354,217.8859872557,13.8334180953,119.3457116442,281.6633333333,336.4837411635,199.5958853003,41.0861470891
2021-01-22,136.1443411737,164.6115,42.3342463671,232.92,94.8181796565,120.8444208406,197.4591682276,273.67878794,218.8351283301,13.678799036,118.4256355526,282.2133333333,329.4223218067,196.5602064364,40.505424162
2021-01-25,139.9133475267,164.7,42.313307748,233.01,94.7358830329,119.3360107741,203.4076568018,277.1782871956,222.3023987856,13.6196946536,120.4662003498,293.6,329.668760603,195.5483134818,40.0528018806
2021-01-26,140.1482985721,166.3065,42.2295532715,231.57,95.6256841034,118.8482614112,203.7620756058,281.2062008688,225.0142304268,13.4022304283,121.240521813,294.3633333333,325.2139054383,196.5504766965,39.173177447
2021-01-27,139.0714396141,161.629,40.4843648864,227.36,91.3138397903,115.488210245,198.8289490104,271.3258482695,225.566281868,12.8860022787,116.9498699403,288.0533333333,315.6217492113,189.7007397728,38.7290952087
2021-01-28,134.2059950493,161.881,41.1252687065,230.95,92.9258560795,117.5204992569,201.2715650916,264.2072087581,231.4064050095,13.0189247926,118.7535834664,278.4766666667,320.5126114773,192.862905256,39.3354382649
2021-01-29,129.1839164542,160.31,41.0123822382,227.87,91.5607296613,116.2198342893,199.2121044741,257.5571631641,224.6558812456,12.9578253256,116.7950056477,264.51,316.1809757107,188.0272245017,38.2935530134
2021-02-01,131.3180551164,167.144,42.4908308232,229.32,94.833142679,117.0779118721,194.5855022497,261.2261538366,232.1037331458,13.2044676637,117.4873401324,279.9366666667,316.579069151,192.9991216153,38.3618733577
2021-02-02,132.1501734021,169.0,43.4139508141,232.24,96.1379182398,120.6818377197,189.2404835308,266.2809860948,231.9681415638,13.5234318199,117.3233661755,290.93,321.0528811462,197.1342610934,38.9682164139
2021-02-03,131.1222625786,165.6265,42.3497227378,232.68,103.2483465251,122.0637942477,188.6657503352,265.8522725107,235.3482460023,13.4972463341,117.4691208039,284.8966666667,320.2661726809,195.9180435998,40.496884119
2021-02-04,134.499683856,166.55,42.8449665988,235.77,102.8642956147,124.8728692818,193.1295114876,265.6927511771,234.3894198148,13.6306676191,117.5419981181,283.33,312.1431708168,203.5948084191,41.2740280361
2021-02-05,134.0836247131,167.6075,42.4243734668,235.16,104.6414039186,124.6289946004,193.2731947865,267.2979345964,234.5734369619,13.5575976443,118.0339199888,284.0766666667,307.5840530844,203.1277809016,42.6575150093
2021-02-08,134.2306892328,166.147,43.0334141709,237.42,104.3875313037,126.5799920518,197.1047494237,265.7824819273,234.834935013,14.4032641444,117.6695334179,287.8066666667,307.4229200252,201.2985897913,44.493624264
2021-02-09,133.3483021149,165.25,43.2091164966,239.91,103.9186899325,126.0741778977,193.2157214669,268.6438958486,236.0939997036,14.2281954676,117.2140502042,283.1533333333,312.4370016893,200.9385894132,43.9812216813
2021-02-10,132.7404354337,164.329,42.7921648636,239.92,104.5107268555,126.1464370626,195.7828630738,271.0566560191,235.1739139682,14.727964169,116.8041153119,268.2733333333,316.0103642363,200.8607514936,44.4068744292
2021-02-11,132.4855235996,163.1065,43.5514174005,239.76,104.5361639938,125.7941736339,194.8632899609,269.5810836834,236.7913278399,15.2132685067,116.904321619,270.5533333333,315.6975765333,205.2780534301,43.2949652103
2021-02-12,132.7208268311,163.8855,44.2733445728,242.46,104.9461508099,127.5825879643,199.3938758811,269.6907546002,237.2755834901,14.9244800056,116.2575354555,272.04,311.1195019704,204.5959370464,43.8856669828
2021-02-16,130.5834891455,163.4475,44.529159876,245.28,105.8334580433,130.653602471,197.9221568879,273.1503735225,236.0262039125,15.292573121,116.5308253837,265.4066666667,307.6883156521,202.5885659742,45.2060591802
2021-02-17,128.2794783377,165.432,43.923760671,245.25,106.1531679571,131.0600602734,198.595492375,272.7515701885,237.052825891,14.8693657925,117.0227472545,266.05,309.8114806667,202.2085297033,45.9096892328
2021-02-18,127.1715922897,166.4115,43.994769901,243.5,105.5990373577,131.5026476582,193.4589045164,268.5840753485,236.654825651,14.792555034,117.9974813317,262.46,311.2806350296,204.0015213405,45.1886855987
2021-02-19,127.3284611107,162.495,44.6047209798,241.85,104.7980168873,133.6975197909,193.2665229487,260.7775000859,233.9173605854,14.8898154101,115.8020522419,260.4333333333,307.6504019911,199.4995532078,45.4927232757
2021-02-22,123.5341965038,159.037,43.3666113274,244.97,102.9894862361,134.9530227805,193.0356650674,259.5511798339,227.6464299742,14.320468132,115.3101303711,238.1666666667,310.5507970558,202.9978358045,47.1692738948
2021-02-23,123.3969362854,159.725,42.9605841913,245.53,103.287749151,136.0369102534,194.767099177,265.0596508845,226.4427219312,14.1072434616,116.1664388128,232.9466666667,312.3232607064,206.6910087965,47.8207832028
2021-02-24,122.8969169186,157.9765,43.7781007119,248.45,104.5002527398,138.4304950896,196.729391168,263.519273007,227.6852592659,14.4633660691,116.2939741126,247.34,314.8824328223,213.8239972666,49.2541036802
2021-02-25,118.6222415475,152.858,41.618691818,243.69,101.317617857,136.5517568031,196.0560556809,253.9280528249,222.2879877182,13.2747943972,115.3101303711,227.4066666667,311.7166421308,208.2891100384,48.4375453476
2021-02-26,118.8869576829,154.6465,42.7757781182,240.51,101.5919399359,132.9297661643,197.0852970683,256.8492872463,225.5787701906,13.6807941206,112.5316827678,225.1666666667,314.8919112375,206.96385535,47.2300814302
