date,AAPL,AMZN,AVGO,BRK-B,GOOG,JPM,LLY,META,MSFT,NVDA,PG,TSLA,UNH,V,XOM
2020-12-22,128.9635440724,160.326,39.4283301828,221.88,85.9625641819,109.1155892749,159.4214595437,266.2909561781,216.8884206162,13.2456162844,123.6462092008,213.4466666667,317.5363890906,199.8963350564,34.9322848135
2020-12-23,128.0638893821,159.2635,38.732803878,224.24,86.4054696475,112.1647632992,158.2357433139,267.3079046797,214.060367619,12.9772774008,123.4560539175,215.3266666667,319.9818202236,199.3719276481,35.3812205785
2020-12-24,129.0515537703,158.6345,39.2790287247,226.53,86.7281721658,111.67151456,159.3640861777,266.6000287619,215.7358921687,12.9618154949,124.7056457791,220.59,323.0149131017,202.6737520709,35.2372223143
2020-12-28,133.6671734854,164.198,39.317264464,228.41,88.5855820237,112.4069035894,159.2110905352,276.1713087773,217.8763021427,12.8682959026,125.5749270741,221.23,327.9057753676,206.4902726537,35.3558091201
2020-12-29,131.8874218156,166.1,39.0587180365,229.57,87.7192230218,112.1109543458,159.2875883565,275.9519669436,217.0918079893,12.9114396078,125.3394967234,221.9966666667,329.2327535018,208.1800298583,34.9576962719
2020-12-30,130.7628534528,164.2925,39.5858250136,229.65,86.7615895827,112.4248399071,159.6987641458,271.0566560191,214.6995850773,13.1134419272,124.7509208466,231.5933333333,326.9958475042,212.054817931,35.2372223143
2020-12-31,129.755631354,162.8465,39.8607581864,231.87,87.3780661091,113.9583950782,161.4486518076,272.3427967712,215.4162834396,13.0229149619,125.9914576946,235.2233333333,332.389065778,212.4141341182,34.9153438412
2021-01-04,126.5481668062,159.3315,38.7109548842,228.45,86.1989799372,112.8822160108,158.2548677692,268.1354215977,210.8352249886,13.0812711875,124.796195914,243.2566666667,331.2706127792,211.4721430328,35.1525174529
2021-01-05,128.1127836588,160.9255,38.9731428106,227.47,86.8314170209,113.4920508156,159.0389704373,270.1593485177,211.0386123617,13.3718053876,125.5930371011,245.0366666667,326.8157576145,208.3159873346,36.8466146796
2021-01-06,123.8003084589,156.919,38.732803878,230.27,86.5506109656,118.8211642244,157.1265249053,262.5222646721,205.5665235143,12.5834975708,126.9150690706,251.9933333333,340.5310244727,206.4805614054,37.7868386404
2021-01-07,128.0247739608,158.108,40.3651057949,232.88,89.1422064602,122.7231591271,158.570421282,267.9360199308,211.4163317689,13.3112046918,125.7288623034,272.0133333333,345.9905916532,207.6361999534,38.083305655
2021-01-08,129.129784613,159.135,40.5699401124,234.03,90.1377462229,122.8586450612,159.1250304862,266.7695201789,212.7044517984,13.2441199709,125.6745322225,293.34,344.4361315532,209.228844675,38.5068299617
2021-01-11,126.1276760271,155.7105,40.5808646093,233.43,88.1182369547,124.6922213697,177.8000611058,256.071620745,210.6415227285,13.588022685,124.8233609545,270.3966666667,341.9338299288,206.7427651096,39.6757570481
2021-01-12,125.9516566312,156.0415,40.9113306415,233.03,87.1122230763,126.6522512166,170.9726305567,250.3388228191,208.1621337994,13.451608773,124.0989598753,283.1466666667,338.7301255763,202.8291320437,40.5566876059
2021-01-13,127.9954373948,158.2945,41.077018845,234.51,87.503755498,126.7696723595,177.3793230887,250.8871774033,209.527734733,13.498493262,124.2891151586,284.8033333333,336.5216548244,203.3049832105,41.0140938571
2021-01-14,126.0592240398,156.3735,41.1553110731,235.02,86.7945082321,127.5103287994,178.5172281803,244.9051273937,206.3122772156,13.1678079836,122.9670831891,281.6666666667,332.2468895494,196.031258232,42.6150157363
2021-01-15,124.3283666467,155.2125,40.589057982,233.49,86.5955000331,125.2251327106,182.4186170654,250.6080150696,205.9539280345,12.8278954387,122.0434718132,275.3866666667,332.9767275232,195.7690545279,40.5651580921
2021-01-19,125.0031076643,156.038,41.8107808891,234.55,89.3222614974,124.6831889741,189.7910945911,260.3188762518,209.6245858631,12.9932380779,120.9749802214,281.5166666667,333.8203064799,195.837033266,41.3698542747
2021-01-20,129.1102269023,163.169,42.0483886974,234.76,94.1124237626,122.8134830832,192.4493938805,266.6797894287,217.2758251364,13.3329012372,119.4627929686,283.4833333333,332.5407204219,200.0614262775,41.9543178179
2021-01-21,133.8431928813,165.3495,42.4981138211,234.16,94.3293875887,121.7837899839,193.4916766955,272.053664354,217.8859872557,13.8334180953,119.3457116442,281.6633333333,336.4837411635,199.2165476752,40.751508787
2021-01-22,135.9945410536,164.6115,42.3342463671,232.92,94.8181796565,120.8444208406,197.1157609785,273.67878794,218.8351283301,13.678799036,118.4256355526,282.2133333333,329.4223218067,196.1866382049,40.1755157299
2021-01-25,139.759400355,164.7,42.313307748,233.01,94.7358830329,119.3360107741,203.0539043552,277.1782871956,222.3023987856,13.6196946536,120.4662003498,293.6,329.668760603,195.1766683814,39.7265799649
2021-01-26,139.9940928829,166.3065,42.2295532715,231.57,95.6256841034,118.8482614112,203.4077067786,281.2062008688,225.0142304268,13.4022304283,121.240521813,294.3633333333,325.2139054383,196.1769269566,38.8541198931
2021-01-27,138.9184187968,161.629,40.4843648864,227.36,91.3138397903,115.488210245,198.4831595339,271.3258482695,225.566281868,12.8860022787,116.9498699403,288.0533333333,315.6217492113,189.3402081517,38.4136546142
2021-01-28,134.0583276985,161.881,41.1252687065,230.95,92.9258560795,117.5204992569,200.9215275871,264.2072087581,231.4064050095,13.0189247926,118.7535834664,278.4766666667,320.5126114773,192.49636385,39.0150591297
2021-01-29,129.041774915,160.31,41.0123822382,227.87,91.5607296613,116.2198342893,198.8656486402,257.5571631641,224.6558812456,12.9578253256,116.7950056477,264.51,316.1809757107,187.6698734437,37.9816598214
2021-02-01,131.1735653766,167.144,42.4908308232,229.32,94.833142679,117.0779118721,194.2470926806,261.2261538366,232.1037331458,13.2044676637,117.4873401324,279.9366666667,316.579069151,192.6323213262,38.0494237105
2021-02-02,132.0047680795,169.0,43.4139508141,232.24,96.1379182398,120.6818377197,188.9113696464,266.2809860948,231.9681415638,13.5234318199,117.3233661755,290.93,321.0528811462,196.7596018547,38.650828226
2021-02-03,130.97798827,165.6265,42.3497227378,232.68,103.2483465251,122.0637942477,188.3376359868,265.8522725107,235.3482460023,13.4972463341,117.4691208039,284.8966666667,320.2661726809,195.5456958169,40.1670452438
2021-02-04,134.3516933584,166.55,42.8449665988,235.77,102.8642956147,124.8728692818,192.7936340763,265.6927511771,234.3894198148,13.6306676191,117.5419981181,283.33,312.1431708168,203.2078707275,40.9378594819
2021-02-05,133.9360920069,167.6075,42.4243734668,235.16,104.6414039186,124.6289946004,192.9370674912,267.2979345964,234.5734369619,13.5575976443,118.0339199888,284.0766666667,307.5840530844,202.741730809,42.3100782355
2021-02-08,134.0829947109,166.147,43.0334141709,237.42,104.3875313037,126.5799920518,196.7619585551,265.7824819273,234.834935013,14.4032641444,117.6695334179,287.8066666667,307.4229200252,200.9160161281,44.1312327542
2021-02-09,133.2015784868,165.25,43.2091164966,239.91,103.9186899325,126.0741778977,192.8796941252,268.6438958486,236.0939997036,14.2281954676,117.2140502042,283.1533333333,312.4370016893,200.556699941,43.6230035862
2021-02-10,132.5943806436,164.329,42.7921648636,239.92,104.5107268555,126.1464370626,195.442371138,271.0566560191,235.1739139682,14.727964169,116.8041153119,268.2733333333,316.0103642363,200.4790099545,44.0451894791
2021-02-11,132.33974929,163.1065,43.5514174005,239.76,104.5361639938,125.7941736339,194.5243972827,269.5810836834,236.7913278399,15.2132685067,116.904321619,270.5533333333,315.6975765333,204.8879166838,42.9423365344
2021-02-12,132.5747936164,163.8855,44.2733445728,242.46,104.9461508099,127.5825879643,199.0471039231,269.6907546002,237.2755834901,14.9244800056,116.2575354555,272.04,311.1195019704,204.2070966816,43.5282271612
2021-02-16,130.4398076514,163.4475,44.529159876,245.28,105.8334580433,130.653602471,197.5779444412,273.1503735225,236.0262039125,15.292573121,116.5308253837,265.4066666667,307.6883156521,202.2035406749,44.8378650331
2021-02-17,128.1383319551,165.432,43.923760671,245.25,106.1531679571,131.0600602734,198.25010891,272.7515701885,237.052825891,14.8693657925,117.0227472545,266.05,309.8114806667,201.8242266736,45.5357641621
2021-02-18,127.0316649182,166.4115,43.994769901,243.5,105.5990373577,131.5026476582,193.1224542477,268.5840753485,236.654825651,14.792555034,117.9974813317,262.46,311.2806350296,203.6138106796,44.8206329558
2021-02-19,127.1883611358,162.495,44.6047209798,241.85,104.7980168873,133.6975197909,192.9304072566,260.7775000859,233.9173605854,14.8898154101,115.8020522419,260.4333333333,307.6504019911,199.1203986646,45.1221943079
2021-02-22,123.3982713723,159.037,43.3666113274,244.97,102.9894862361,134.9530227805,192.6999508673,259.5511798339,227.6464299742,14.320468132,115.3101303711,238.1666666667,310.5507970558,202.6120326762,46.7850897635
2021-02-23,123.2611621819,159.725,42.9605841913,245.53,103.287749151,136.0369102534,194.4283737872,265.0596508845,226.4427219312,14.1072434616,116.1664388128,232.9466666667,312.3232607064,206.2981866885,47.4312926608
2021-02-24,122.7616929882,157.9765,43.7781007119,248.45,104.5002527398,138.4304950896,196.3872530964,263.519273007,227.6852592659,14.4633660691,116.2939741126,247.34,314.8824328223,213.4176187123,48.8529390349
2021-02-25,118.4917210582,152.858,41.618691818,243.69,101.317617857,136.5517568031,195.7150886275,253.9280528249,222.2879877182,13.2747943972,115.3101303711,227.4066666667,311.7166421308,207.8932506939,48.0430314036
2021-02-26,118.7561459254,154.6465,42.7757781182,240.51,101.5919399359,132.9297661643,196.7425400299,256.8492872463,225.5787701906,13.6807941206,112.5316827678,225.1666666667,314.8919112375,206.5705146894,46.845402034
2021-03-01,125.1513103068,157.307,44.5701267395,249.21,103.8189364493,135.9375539017,198.2597112596,264.117478008,230.0053094456,13.8077313806,113.2240172525,239.4766666667,317.1951661418,210.6943387032,48.594457876
2021-03-02,122.5364421754,154.7265,43.7444168463,249.22,103.5361353243,135.494966517,196.0223638133,258.2251587485,227.0251613068,13.3733017011,112.8687403459,228.8133333333,317.1856877266,209.8579027004,48.3101286011
2021-03-03,119.5396270135,150.25,42.1558129172,251.55,101.0856910085,138.1143612433,193.9674610085,254.6458988261,220.8998405395,12.7732799968,112.1946251897,217.7333333333,315.5080082284,208.9631106974,48.6978503395
2021-03-04,117.6494788885,148.8785,40.3833132897,245.48,102.2019324859,135.9917482754,192.5655179735,256.869227413,220.0941327365,12.3398478596,111.2745490981,207.1466666667,316.3989792613,205.7049006866,50.5847627996
2021-03-05,118.912842143,150.023,40.9796087474,253.15,105.1671047752,136.3078821217,198.6918169895,263.4893627569,224.8215990023,12.4308735961,114.7635505147,199.3166666667,328.9957931207,209.5077666992,52.4975233756
2021-03-08,113.9573242609,147.5975,38.3495361106,257.61,100.9590040848,138.1143612433,198.7974428346,254.5461979926,220.7348160498,11.5647574785,115.9751358631,187.6666666667,331.9056666006,214.234602715,52.4458271438
2021-03-09,118.5847594374,153.1425,40.3842236645,259.02,102.3819875232,137.1388625176,197.9140266756,264.9449949259,226.9377954005,12.4934693766,114.9457438002,224.5266666667,333.6212597598,214.3221367153,51.6359195125
2021-03-10,117.5025761845,152.882,39.8370884431,263.99,102.4982003312,140.1195530683,197.280271605,264.1075079246,225.6175994823,12.4415806038,116.0024648559,222.6866666667,331.3653969317,217.0551427244,53.2212706205
2021-03-11,119.4416918775,155.6795,41.3027917817,260.91,105.4778368755,139.387929024,197.0498152156,273.0606427723,230.1897485812,12.9657071021,115.6107492921,233.2,334.6828422671,219.9534907341,52.8249328435
2021-03-12,118.5308951126,154.4745,41.0733773461,260.02,102.8418510809,141.0408574203,199.8056895379,267.5970370969,228.8501380172,12.8285012125,116.7312379978,231.2433333333,338.6353414239,218.2125367283,53.3935913931
2021-03-15,121.4297751385,154.084,42.8577118452,254.61,103.0697877901,140.3363305629,181.6380441801,272.9310316888,227.937649662,13.1630341178,117.1138438972,235.98,336.5998388379,217.1524027248,52.0322572895
2021-03-16,122.9771502874,154.593,43.5322995309,251.5,104.3680793745,138.6563049798,183.3088530026,278.444487781,230.752773311,13.2628202194,117.4600111396,225.6266666667,337.2846808294,218.5432207294,50.9294043448
2021-03-17,122.1838756857,156.7865,44.0248122676,252.0,104.2962568666,140.0834234859,179.3046732382,283.1603372052,230.1023826749,13.3127132701,116.9863085974,233.9366666667,334.9828508024,216.9092527239,51.1534213492
2021-03-18,118.0412194325,151.3995,42.2550437644,252.46,101.5600188213,142.3957167615,176.6160153629,277.7864622799,223.9673545846,12.6952867669,117.2413791971,217.72,344.3708931029,214.6139167163,48.9477154598
2021-03-19,117.5123696981,153.748,43.5213750339,250.99,101.9081584778,140.1285854639,176.9616999468,289.2420880483,223.6081836363,12.818273137,116.6128123622,218.29,347.7285212003,201.2309406716,48.6720022236
2021-03-22,120.8421643224,155.5435,43.5965921808,250.36,101.6782266989,136.3620764953,178.4500641278,292.6618266372,229.0831137675,13.1580448127,118.5896095095,223.3333333333,348.9460180741,202.3008006752,48.1722719831
2021-03-23,120.0097156663,156.875,42.5674014632,248.31,102.394955476,134.9981847585,176.375956624,289.7605323825,230.6265781129,13.0427918655,120.7941482636,220.72,350.5059359437,202.4466906757,47.5777653176
2021-03-24,117.6103048341,154.3535,41.9445667954,249.63,102.0009292172,136.045942649,173.0055319302,281.2959316189,228.5686256523,12.6159568162,120.7577096065,210.09,352.5033917524,202.3688826754,48.5427616442
2021-03-25,118.0999805141,152.313,42.3509228453,250.75,101.9660154981,137.7891950014,175.8094180003,277.9061032801,225.5399408989,12.5084372918,121.5957987197,213.4633333333,352.9694647744,202.2716226751,48.4049050261
2021-03-26,118.7071783574,152.6015,44.2166750018,256.77,101.5266014044,140.0834234859,177.9411396014,282.1732989536,229.5587725909,12.8117870404,123.3904025815,206.2366666667,358.0962680166,207.6792786931,49.7231589365
2021-03-29,118.8834616022,153.7865,43.3525950945,258.82,102.5440869335,137.9066161443,178.9301816056,289.9499639661,228.3550645479,12.9205538911,125.3216514075,203.7633333333,360.5502851529,208.6324266963,49.456061739
2021-03-30,117.4242280757,152.7645,41.8427484624,258.19,102.5236374694,139.5324473538,178.123584243,287.1384004616,225.0642820755,12.8442175234,123.3904025815,211.8733333333,355.3188532731,206.0939406879,48.8443229962
2021-03-31,119.6277686359,154.704,42.530710172,255.47,103.1765240172,137.5001583419,179.3910943842,293.6488648888,228.8695526631,13.3196982972,123.372183253,222.6433333333,353.9016108184,205.9285986873,48.103343674
2021-04-01,120.460217292,158.05,43.6580500936,258.2,106.624004398,138.8369528919,177.8739231545,297.766509312,235.2569711494,13.7822068778,122.3245718616,220.5833333333,349.145763655,210.918036704,49.4474457004
2021-04-05,123.3003362363,161.3365,44.8074047898,262.66,111.0031823122,139.5685769362,177.5378409201,307.9858447451,241.7802921567,13.9575809512,124.3013690089,230.35,352.1039005907,213.038304711,48.6806182623
2021-04-06,123.6039351579,161.191,44.3845376589,263.06,110.9632809189,138.5873631418,175.5309498632,305.3437726576,240.6057060825,13.8318504633,124.3469173302,230.54,346.5776061868,212.6589907098,48.5427616442
2021-04-07,125.2590389565,163.9695,44.2552008575,263.62,112.2067080875,140.7587529275,175.0700370845,312.1533395852,242.5859999597,14.1132472696,124.5655492728,223.6566666667,347.7855913663,213.2620027118,48.7581626099
2021-04-08,127.6682433023,164.965,44.5322201059,263.51,112.9927655354,140.9313738728,175.3485052216,312.0835490017,245.8379531404,14.2863761558,125.039251815,227.9333333333,347.0722142918,214.6528207164,48.2498163307
2021-04-09,130.2488341361,168.61,44.496446097,266.01,114.0122461341,141.9852701705,177.1537469379,311.5252243342,248.3618571016,14.36919862,124.2284916947,225.6733333333,357.9250575187,216.4229527223,48.1378078285
2021-04-12,128.5300724992,168.9695,44.3661920134,267.93,112.4615782372,141.6854548444,174.5899196068,310.607976666,248.4201010392,15.1764681814,124.7295232297,233.9933333333,357.90603413,215.4017227189,47.8190143992
2021-04-13,131.6542033379,170.0,44.4845214274,267.1,113.0840399726,139.995586643,175.2716864252,308.8333018298,250.9245903545,15.6459617891,123.0806739962,254.1066666667,356.2129525398,214.9640527175,47.9999512104
2021-04-14,129.3037600737,166.65,43.7818832013,267.53,112.4640720742,137.3790165247,175.7229968543,301.9140639854,248.1094667055,15.2443227304,123.5270475456,244.0766666667,357.2877739988,215.8977487206,49.38713343
2021-04-15,131.7227579331,168.9545,44.0295494168,269.14,114.5499174088,138.2512065641,178.5268829243,306.8991056601,251.9050299702,16.1027326688,125.0210324864,246.2833333333,370.9655904408,220.0799287345,49.0941881165
2021-04-16,131.3897784707,169.972,43.9185582609,272.11,114.6047818246,139.2778469231,181.7244653261,305.2640119908,253.1087380132,15.8784634057,125.0301421507,246.5933333333,371.9167598734,220.206366735,48.8184748803
2021-04-19,132.0557373955,168.6005,42.3784413136,270.28,114.8362099057,138.6873015838,182.0989569587,301.3357991511,251.1672734277,15.3288914515,124.4471236372,238.21,370.8038916372,219.6033547329,48.663386185
2021-04-20,130.3614595426,166.7345,41.9436495132,267.89,114.3987908817,135.61646582,183.0303848655,301.7445725684,250.7013219271,15.1387989281,125.4856253644,239.6633333333,377.1672151419,217.1621287248,47.638077588
2021-04-21,130.743406573,168.101,42.1757219299,272.21,114.3818327895,136.7703005597,183.3568647504,300.5681027332,252.9534208463,15.3276441252,124.6657555798,248.04,379.3358814484,221.2178707383,48.2498163307
2021-04-22,129.2156184512,165.452,41.7464338231,269.51,113.1164598546,133.8902563669,179.611948424,295.6329114753,249.643223728,14.8184855422,123.4357687096,239.8966666667,377.1767268362,221.3345827387,47.6208455107
2021-04-23,131.5464746883,167.044,42.7572788951,271.98,115.4796198726,136.4523146078,181.2155407996,300.2291198993,253.5067382532,15.2325978635,122.8031409119,243.1333333333,380.7626355974,223.6980007466,47.8793266696
2021-04-26,131.9382152323,170.45,43.281964359,270.86,116.0502097967,136.7884711855,179.7751883664,302.1334058191,253.8950311703,15.4448927945,120.3459778714,246.0666666667,376.529931622,224.0286847477,47.9741030946
2021-04-27,131.6150292835,170.8715,42.7774591052,273.65,115.0716281261,137.4153577763,174.9644112394,302.6618202366,254.3027387333,15.3488486718,120.2726297209,234.9133333333,375.2363411935,223.6104667463,48.6030739146
2021-04-28,130.8217546818,172.925,42.1216022754,272.95,118.7021561486,138.3057184416,173.3704212133,306.1812596589,247.1096124439,15.2440732652,120.4743371347,231.4666666667,375.3219464424,227.0534707578,50.0678004818
2021-04-29,130.7238195458,173.5655,42.7719554116,277.6,121.1949956948,140.9949710632,174.9548088899,328.5242164448,245.1196112438,15.2919705939,121.4920427224,225.6666666667,381.9420856939,230.3700367689,50.7829316881
2021-04-30,128.7455297984,173.371,41.8464175915,274.95,120.208932513,139.7411978815,175.5021428145,324.1074695211,244.7992695872,14.9773949089,122.3263779339,236.48,379.326369754,227.1604567582,49.3182051209
2021-05-03,129.8032292673,169.3245,41.2905445301,279.18,119.4632752258,139.3323588005,178.5268829243,321.6149486837,244.4886352535,14.8050144185,123.7750039055,228.3,386.0796727261,226.2364867551,50.6795392245
2021-05-04,125.2100713884,165.5935,40.7768664536,280.26,117.4223189587,141.2584451376,180.7162186228,317.4075735103,240.537754822,14.3205528956,123.3532520403,224.5333333333,391.2540344399,225.6723787532,50.9983326539
2021-05-05,125.4549092285,163.527,40.7117394118,282.76,117.5465120453,143.1118489714,185.1429017676,314.0775656716,239.2563881955,14.4275734894,122.3630520091,223.6466666667,392.3573909818,222.929646744,52.5319875301
2021-05-06,127.061045459,165.3185,41.1474484945,289.71,118.7739786566,145.9918931642,186.1799555195,319.0626073463,242.4209754699,14.4919355249,123.9033631688,221.18,394.7067794805,224.9818327509,53.0317177707
2021-05-07,127.7367978975,164.5805,41.5143614063,290.93,119.6388413563,146.4915853743,187.6491150014,318.1254195114,245.0710746292,14.7805668236,123.9125316876,224.1233333333,397.2559135601,225.7599127535,53.7899291701
2021-05-10,124.4406175662,159.5245,40.0026802097,292.33,116.7943707817,146.4734147484,187.0153599308,305.0546402404,239.9456081234,14.2352357787,126.2229984272,209.68,400.337702522,219.7784227335,53.9191697496
2021-05-11,123.5184718783,161.1955,40.3668412747,285.63,115.1534259824,144.0385508883,187.0057575812,305.612964908,239.0234124453,14.2756491499,125.5995391483,205.7333333333,391.5964554357,219.3018487319,52.2045780621
2021-05-12,120.4381128782,157.597,38.7441689222,282.91,111.6780146263,143.048251781,185.5173934002,301.6448717349,232.0050179687,13.7290707787,124.2701039211,196.63,385.5755529268,214.5847387162,52.4802912983
2021-05-13,122.5963261904,158.0735,39.498174956,286.9,112.819693242,146.7278035099,188.0044019349,304.3467643226,235.9170691085,13.6360202391,126.2688410212,190.5633333333,388.609783417,217.9207567273,51.8334655894
2021-05-14,125.0292211968,161.145,40.509020028,290.68,115.5225138704,149.0082170506,189.2292177268,314.9948133397,240.8872184474,14.2125344406,126.5347280666,196.58,389.7892335136,221.0375280759,53.1183761192
2021-05-17,123.8716340567,163.5195,40.354916605,289.22,115.7843667639,149.6078477027,188.5734108461,314.516249339,238.0041435379,14.135200212,126.27800954,192.2766666667,388.6763652773,220.5505325527,54.3595822092
2021-05-18,122.4786054643,161.614,39.7862015917,287.59,114.8875829496,147.5000551074,187.7054311511,309.0327034968,235.9656057231,13.9857705249,124.9852483881,192.6233333333,390.3409117845,219.7031603423,52.8211859287
2021-05-19,122.3216444961,161.59,40.5181928508,286.22,115.1509321453,146.3734763064,189.5185442918,312.6518437526,236.5480450988,14.0356635757,125.2419669147,187.82,389.5038826838,218.7486491168,51.5537571748
2021-05-20,124.8918803497,162.384,41.736343718,286.73,117.5140921633,146.1190875449,192.4310983794,317.656825594,239.8172184762,14.5812440858,126.5255595478,195.5933333333,388.6858769716,220.5505325527,51.4313847434
2021-05-21,123.0475889738,160.154,41.3914455809,287.74,116.9659467729,147.7816998076,192.7686460386,315.2839457569,238.5426300463,14.9596828758,126.5255595478,193.6266666667,391.5298735754,220.871949598,51.501311847
2021-05-24,124.685869079,162.2495,42.1206849931,289.73,120.0368577544,148.5812073437,193.8680869855,323.6588157703,244.0009820248,15.5786061706,126.4888854726,202.1466666667,390.8830783611,223.3556267664,52.1044331161
2021-05-25,124.4896678688,162.9525,42.1527898729,287.2,120.1565619343,147.0457894618,192.1321275956,326.8093621087,244.9155721959,15.6142797019,126.9198058566,201.5633333333,392.8805341698,223.0634294525,50.9244132418
2021-05-26,124.4406175662,163.258,42.2399316894,287.33,121.3765470343,147.027618836,193.839154329,326.6797510252,244.6917894944,15.6664179399,126.6355817735,206.3766666667,393.032721279,221.1641469119,51.5187936229
2021-05-27,122.9004380662,161.5055,42.8994576484,289.3,119.8293705093,149.3171176895,192.1128391579,331.75452345,242.5707186721,15.4548714047,123.7566668679,210.2833333333,392.5476248683,220.9596087922,51.1866398806
2021-05-28,122.243164012,161.1535,43.3259939084,289.44,120.2807550209,149.2171792475,192.6336269749,327.7465499436,242.930716931,16.2097532627,123.6374761234,208.4066666667,391.8057127108,221.3881648526,51.0205630094
2021-06-01,121.9194320152,160.9325,42.957246432,289.84,121.1910055555,150.8616208844,191.3605900889,328.1453532776,240.712349282,16.229710483,121.8312779182,207.9666666667,386.8596316609,220.7355908515,52.8474085925
2021-06-02,122.684616735,161.6995,43.4544134275,290.02,120.7655569495,150.8707061973,192.0453296261,328.1652934443,240.6150524553,16.7423615796,122.3630520091,201.7066666667,386.0321142545,223.6867837222,53.2669712145
2021-06-03,121.1934875375,159.3505,42.6352803519,291.97,119.9341116667,150.9706446393,195.4883157495,325.0645975226,239.0680329106,16.9334519641,124.5543280042,190.9466666667,388.0390817574,222.1770976002,53.4767525255
2021-06-04,123.4988517573,160.311,43.570908277,292.52,122.285800034,151.2159480879,194.8325088689,329.3617034462,244.0107117075,17.5406503919,124.6460131922,199.6833333333,385.8323686736,224.1542994244,53.7127565003
2021-06-07,123.5086618178,159.9005,42.5417175594,289.46,123.0005337414,150.5072936808,214.603157477,335.5730653728,246.9490758741,17.5813132282,125.0769335762,201.71,380.7055654314,225.3036088592,53.363120982
2021-06-08,124.3327069006,163.2055,42.5187855024,289.19,123.836467931,149.9076630287,212.8479096493,332.6817412015,245.7425952229,17.4196597438,123.6283076046,201.1966666667,382.1228078861,226.0146223231,54.3071368815
2021-06-09,124.7152992605,164.0575,42.5554767936,288.58,124.2629140719,148.0360885691,217.959345631,329.2620026127,246.7350228554,17.3251124126,123.5824650105,199.5933333333,381.5140594492,226.2678599952,54.7616630553
2021-06-10,123.7146730885,167.4825,42.9902685941,284.91,125.7691916688,145.7284190897,225.2310866312,331.4653910329,250.2863570303,17.3917349842,124.4993168913,203.3733333333,381.885015528,227.8652053113,54.8490719348
2021-06-11,124.9311205917,167.3415,43.1764768968,286.82,125.3866370605,145.6284806477,216.1172998338,330.268981031,250.9187864039,17.791220891,123.6466446422,203.2966666667,378.4608055703,228.8489362682,54.3421004333
2021-06-14,128.0016695313,169.1935,43.6470427062,283.53,126.0405211432,143.157275536,218.0557878193,335.7624969565,252.8647229381,17.9843514919,123.6924872362,205.8966666667,379.6687907498,227.9918241474,54.2546915537
2021-06-15,127.1776244484,169.1565,43.1801460259,283.94,125.7223075316,140.9858857503,215.5675793603,335.7425567898,251.3760814895,17.7545410483,123.4541057472,199.7866666667,380.7341005144,226.9204339963,56.2301322322
2021-06-16,127.6779375344,170.7625,42.7224221685,283.11,125.3866370605,141.9761848576,212.9057749623,330.0895195307,250.4225725877,17.7762495266,121.7395927302,201.6233333333,377.8520571334,223.6283442594,56.0290918091
2021-06-17,129.286787458,174.462,43.219589164,278.69,126.059474305,137.8787087348,214.3041866932,335.5032747894,253.8474208879,18.6216325701,122.8489835059,205.5333333333,377.9471740767,226.1120214278,54.1847644501
2021-06-18,127.9820494102,174.345,42.5160336556,274.04,125.2579550672,134.389948577,210.7744026002,328.6737676951,252.4171575353,18.6031678873,121.0519538196,207.77,371.7360376812,224.417277007,52.7949632648
2021-06-21,129.787100544,172.698,42.9480736092,277.1,126.1432672309,136.6703621176,214.7478207595,331.295899616,255.53065599,18.3920716492,122.0054797756,206.9433333333,380.0420281988,228.2255819985,54.7092177275
2021-06-22,131.4351907097,175.272,42.9332833727,276.92,126.6864249472,136.4704852336,213.561581843,338.0157357934,258.3328045993,18.8506944455,122.0513223696,207.9033333333,380.6339493621,229.7937075833,55.7581242825
2021-06-23,131.1605090154,175.191,43.1375735143,274.66,126.1497512073,137.2972487085,209.3759908694,339.5710687959,258.1041570565,19.0208689542,121.8771205123,218.8566666667,377.6457021989,228.5762187752,56.1689460165
2021-06-24,130.8760172606,172.454,43.4518660398,275.49,126.9682285373,138.5601072031,224.6813661577,342.1533203834,259.4809071544,19.1688359391,121.9596371815,226.6066666667,380.8057974418,230.0956448076,56.3962091034
2021-06-25,130.5817154453,170.073,42.725295672,278.38,126.6819360404,139.9592453914,222.0292059786,340.3487352972,257.8560501484,18.9946690665,123.701655755,223.9566666667,386.6104436886,231.1475551378,56.5185815348
2021-06-28,132.2199955505,172.1945,43.7051488398,276.61,126.5068686773,140.2136341529,220.1003622119,354.5760442367,261.4560327367,19.9468478427,124.0683965073,229.5733333333,383.278500366,228.0015640578,55.0763350218
2021-06-29,133.7405549295,172.407,44.1072583944,276.21,125.7078432766,140.0410132076,221.2094473777,350.8372629807,264.0635876925,19.9885181403,123.224892777,226.92,380.0706695454,229.8131874042,54.7354403914
2021-06-30,134.3585887416,172.008,44.0786023112,277.92,125.0070750568,141.3129570151,221.3541106602,346.6697681407,263.577103559,19.9643144345,123.7108242738,226.5666666667,382.3046945812,227.7385864753,55.1375212375
2021-07-01,134.6627006174,171.6485,43.413041669,280.17,126.0569804679,142.7120952033,222.9068298924,353.329783818,264.2581813459,20.1734144907,123.9950483569,225.9733333333,386.5531609953,229.033994567,55.2948572207
2021-07-02,137.3016068945,175.549,43.2771563712,279.12,128.4016860915,142.5758155097,225.6361438222,353.6388564019,270.1446393619,20.4478895048,124.6001705982,226.3,390.8207216406,232.4234834086,55.2161892291
