Date,AAPL,AMZN,AVGO,BRK-B,GOOG,GOOGL,JPM,LLY,META,MSFT,NVDA,TSLA,UNH,V,XOM
2021-12-23 00:00:00+00:00,173.62977600097656,171.06849670410156,62.30477523803711,294.489990234375,146.7820281982422,146.55360412597656,144.5830078125,265.49530029296875,334.233642578125,326.8822326660156,29.592824935913086,355.6666564941406,476.2530822753906,212.08428955078125,55.33286666870117
2021-12-27 00:00:00+00:00,177.61888122558594,169.66949462890625,63.19322967529297,296.6700134277344,147.70126342773438,147.54115295410156,145.4104766845703,270.657470703125,345.14080810546875,334.4612121582031,30.8957462310791,364.64666748046875,480.2140197753906,213.07313537597656,56.12178039550781
2021-12-28 00:00:00+00:00,176.59449768066406,170.66099548339844,62.698402404785156,298.2900085449219,146.0892333984375,146.32467651367188,145.85177612304688,268.7325744628906,345.1806945800781,333.2891540527344,30.27374267578125,362.8233337402344,483.5210876464844,213.4843292236328,55.9404182434082
2021-12-29 00:00:00+00:00,176.68316650390625,169.2010040283203,63.0367317199707,299.4599914550781,146.14559936523438,146.29275512695312,145.7782440185547,270.6672058105469,341.9105529785156,333.9729309082031,29.9532527923584,362.0633239746094,486.0592041015625,213.60182189941406,55.45074462890625
2021-12-30 00:00:00+00:00,175.5208740234375,168.64450073242188,62.33102035522461,299.9800109863281,145.6448211669922,145.83937072753906,145.7046661376953,269.5297546386719,343.3262634277344,331.40423583984375,29.53891372680664,356.7799987792969,484.95361328125,213.30809020996094,55.12430191040039
2021-12-31 00:00:00+00:00,174.900390625,166.7169952392578,62.3619499206543,299.0,144.3250732421875,144.49420166015625,145.58514404296875,268.5284423828125,335.3403625488281,328.4742431640625,29.36418914794922,352.260009765625,482.7520751953125,212.17239379882812,55.487022399902344
2022-01-03 00:00:00+00:00,179.27362060546875,170.4044952392578,62.166080474853516,300.7900085449219,144.71908569335938,144.63336181640625,148.6650848388672,264.16351318359375,337.5237731933594,326.9408874511719,30.073060989379883,399.9266662597656,482.8866271972656,216.79356384277344,57.61800765991211
2022-01-04 00:00:00+00:00,176.99832153320312,167.52200317382812,62.87834167480469,308.5299987792969,144.06271362304688,144.04283142089844,154.3009490966797,259.3805236816406,335.519775390625,321.3347473144531,29.243385314941406,383.1966552734375,471.9460144042969,217.80198669433594,59.78525161743164
2022-01-05 00:00:00+00:00,172.29022216796875,164.35699462890625,60.261695861816406,309.9200134277344,137.31626892089844,137.43467712402344,151.47999572753906,253.39202880859375,323.1968994140625,308.9993896484375,27.56006622314453,362.7066650390625,470.7827453613281,215.39349365234375,60.52882766723633
2022-01-06 00:00:00+00:00,169.41412353515625,163.25399780273438,59.70217514038086,313.2200012207031,137.21401977539062,137.40725708007812,153.08932495117188,252.10873413085938,331.4620056152344,306.5576477050781,28.133150100708008,354.8999938964844,451.51654052734375,215.1487579345703,61.95249557495117
2022-01-07 00:00:00+00:00,169.58155822753906,162.5540008544922,58.0264778137207,319.7799987792969,136.6688690185547,136.67855834960938,154.6061553955078,252.2740478515625,330.7940368652344,306.7139587402344,27.203630447387695,342.32000732421875,440.8931884765625,212.41717529296875,62.460296630859375
2022-01-10 00:00:00+00:00,169.60125732421875,161.48599243164062,58.2148551940918,318.92999267578125,138.23452758789062,138.3269805908203,154.754150390625,252.86705017089844,327.085205078125,306.9385681152344,27.356388092041016,352.7066650390625,447.0460205078125,207.5316619873047,62.08852005004883
2022-01-11 00:00:00+00:00,172.4477996826172,165.36199951171875,58.29827117919922,319.79998779296875,139.67449951171875,139.39083862304688,154.91139221191406,255.01551818847656,333.3662414550781,307.63201904296875,27.77272605895996,354.79998779296875,450.8916320800781,209.89120483398438,64.7000961303711
2022-01-12 00:00:00+00:00,172.89102172851562,165.20700073242188,58.293582916259766,320.3900146484375,141.3009796142578,141.08114624023438,155.79005432128906,248.7937469482422,332.2596130371094,310.8452453613281,27.954435348510742,368.739990234375,455.42938232421875,211.1933135986328,64.50967407226562
2022-01-13 00:00:00+00:00,169.60125732421875,161.21400451660156,55.9683952331543,321.260009765625,138.79014587402344,138.24468994140625,155.59580993652344,242.71775817871094,325.4999694824219,297.6894836425781,26.532705307006836,343.85333251953125,449.3822326660156,210.49819946289062,64.04719543457031
